72 0
4 0
155 0
5 0
7836 0
4 0
12 0
79 0
1 0
1 0
1 0
6 0
4 0
1 0
2 0
2142 0
7 0
6761 0
3 0
1 0
3 0
1 0
2 0
1 0
19 0
4 0
50 0
5 0
20 0
6 0
13 0
36 0
1 0
1 0
295 0
32 0
2 0
150 0
81 0
22 0
84 0
47 0
17 0
48 0
2 0
4 0
2 0
27 0
3 0
15 0
6 0
1 0
5 0
390 0
8 0
2 0
1 0
3 0
1 0
13 0
25 0
1 0
17 0
2 0
2 0
1 0
43 0
18 0
16181 0
4 0
2 0
1 0
1 0
12 0
1 0
36 0
1 0
4 0
8871 0
1 0
11 0
1 0
1 0
1 0
1 0
12 0
14 0
253 0
1 0
666 0
8 0
4 0
2 0
1 0
1 0
2 0
1 0
5 0
177 0
1 0
1 0
2 0
3 0
1 0
304 0
2 0
1 0
3 0
3 0
8 0
1 0
2 0
2 0
1 0
2 0
8 0
1 0
2 0
1 0
1 0
17 0
300 0
87 0
40 0
31 0
23 0
1 0
1 0
21 0
1 0
1 0
205 0
1 0
3 0
1 0
1 0
198 0
5 0
1 0
1541 0
2 0
3 0
52 0
1 0
9 0
1 0
1 0
17 0
1 0
4 0
1 0
1 0
1 0
4 0
2 0
23 0
5 0
4 0
25 0
1 0
26 0
3 0
28 0
110 0
5 0
7287 0
1 0
2 0
17 0
1 0
2 0
81 0
90 0
250 0
1 0
4 0
28 0
1 0
2 0
17 0
1 0
2 0
117 0
6 0
174 0
35 0
1 0
4 0
6 0
1 0
1 0
3 0
175 0
1 0
3 0
5 0
4 0
25 0
4 0
2 0
91 0
32 0
1 0
1 0
1 0
37 0
1 0
1 0
7 0
1 0
5 0
1 0
568 0
1 0
2 0
147 0
1 0
2 0
2 0
10 0
1 0
7 0
25 0
10 0
1 0
2 0
1 0
6528 0
1 0
14 0
1 0
325 0
1 0
29 0
104 0
1 0
1 0
25 0
245 0
1 0
2 0
3 0
1 0
348 0
4 0
4 0
11189 0
2 0
7 0
19 0
9 0
1 0
6 0
1 0
5 0
128 0
410 0
1666 0
4 0
8 0
2 0
3 0
1 0
9 0
1 0
12 0
140 0
24 0
30 0
3 0
3 0
1 0
4 0
1 0
33 0
1 0
3 0
1 0
13 0
2582 0
3 0
1 0
11 0
11 0
952 0
1 0
17 0
9 0
4 0
3 0
9 0
7 0
5 0
2 0
1 0
2 0
161 0
1 0
9 0
4 0
1 0
5 0
6 0
1 0
1 0
112 0
3 0
6 0
30 0
2 0
1 0
3 0
3 0
2 0
16 0
2 0
13 0
1 0
12 0
1 0
1 0
1 0
154 0
68 0
40 0
12 0
71 0
2 0
1 0
3 0
1 0
2 0
1 0
14 0
1 0
25 0
1 0
2 0
1 0
580 0
133 0
10 0
2 0
1 0
57 0
2 0
94 0
2 0
1 0
4 0
4 0
7 0
18 0
1 0
14 0
3 0
20 0
1 0
1 0
9 0
12 0
1 0
9 0
14 0
2 0
9 0
20997 0
10 0
1 0
18 0
1 0
6 0
1 0
15 0
1 0
1 0
8 0
2 0
9 0
153 0
1 0
1 0
2 0
4 0
1 0
872 0
52 0
2 0
4 0
38 0
2 0
1 0
8 0
4 0
1 0
1 0
3 0
1 0
23 0
4 0
2 0
7 0
13 0
1 0
5 0
1 0
4 0
35 0
1 0
1 0
1 0
24 0
17 0
5 0
18 0
11 0
1 0
8 0
1 0
2 0
2 0
9 0
1 0
7430 0
4 0
5 0
2 0
16 0
23 0
4 0
5 0
188 0
2 0
12 0
8 0
1 0
6 0
1 0
1 0
1 0
5 0
2 0
274 0
1 0
1 0
3 0
3 0
8 0
2 0
18814 0
1 0
1 0
5 0
2 0
3 0
480 0
1 0
9 0
1 0
41 0
6 0
1 0
8 0
1 0
8453 0
14 0
16 0
3 0
3 0
1 0
44 0
3 0
1 0
47 0
5 0
7 0
3 0
10738 0
7 0
1 0
4 0
7 0
70 0
5 0
1 0
4 0
1 0
1 0
1 0
5 0
3 0
4 0
3 0
54 0
1 0
30105 0
37 0
4 0
1 0
4 0
35 0
1 0
2 0
6 0
1 0
1 0
1 0
1 0
2649 0
106 0
2 0
681 0
1 0
3 0
17 0
20 0
21 0
2 0
2 0
4 0
1 0
1 0
1 0
1 0
1 0
6 0
13 0
1 0
1 0
1 0
5 0
17 0
20 0
3 0
2 0
85 0
11 0
13 0
194 0
2 0
16 0
4 0
13 0
199 0
1 0
113 0
9 0
14 0
108 0
2 0
2 0
7 0
7 0
7 0
1 0
81 0
5 0
1 0
2 0
1 0
56 0
57 0
3 0
1 0
1 0
1 0
28 0
1 0
1 0
5 0
1 0
1 0
2 0
18 0
392 0
2 0
1 0
1 0
29 0
4 0
4 0
1 0
16 0
1 0
27869 0
8 0
5 0
68 0
2 0
83 0
1 0
1 0
4 0
1 0
36 0
1 0
469 0
10 0
23 0
18 0
1 0
2 0
1 0
8 0
15 0
1 0
2 0
1 0
3518 0
122 0
85 0
1 0
23 0
2 0
10 0
12 0
1 0
21 0
6 0
776 0
51 0
36 0
1 0
3 0
2 0
41 0
17 0
1 0
2064 0
11 0
6 0
2 0
335 0
4 0
6 0
1 0
4 0
1 0
1 0
3 0
3 0
1 0
74 0
16 0
2 0
996 0
1 0
1 0
1 0
1 0
4 0
7 0
1 0
1 0
1 0
1 0
264 0
1 0
15 0
1 0
11 0
3 0
5 0
4 0
1 0
1 0
3 0
4 0
18 0
124 0
35 0
151 0
10 0
568 0
4 0
4 0
3 0
2 0
22 0
27 0
9 0
42 0
383 0
1 0
184 0
1 0
762 0
3 0
2891 0
1 0
65 0
2 0
5 0
428 0
1 0
639 0
1 0
51 0
3 0
1 0
10 0
269 0
23205 0
4 0
1 0
606 0
1 0
1 0
2 0
1 0
1 0
2 0
1 0
23 0
1 0
6 0
1 0
81 0
2 0
34118 0
1 0
1 0
1479 0
60 0
16 0
1 0
1 0
11 0
2 0
1 0
1 0
8 0
211 0
4 0
1 0
12 0
1 0
13 0
1 0
35 0
17718 0
3 0
14 0
2 0
11 0
1 0
127 0
198 0
1 0
7 0
2 0
1 0
1 0
2 0
7 0
1 0
2 0
1 0
2 0
8 0
33 0
1 0
157464 0
4 0
1 0
7 0
73 0
3 0
7 0
14 0
17 0
1 0
2 0
5 0
667 0
3 0
3 0
81 0
2 0
2 0
1 0
349 0
8 0
14 0
1 0
1 0
2050 0
1 0
217 0
7135 0
1 0
8 0
1 0
15 0
406 0
4 0
1 0
81 0
1 0
1 0
1 0
1 0
2 0
14 0
5 0
1 0
34 0
4 0
1 0
35 0
1 0
38 0
2 0
16 0
8 0
1 0
3 0
152 0
1 0
1 0
9 0
2 0
1 0
23 0
1 0
49 0
1 0
1 0
1 0
2 0
2 0
1 0
7 0
7 0
1 0
1 0
1 0
1 0
2 0
69 0
2 0
7104 0
1 0
1 0
1 0
1195 0
1 0
233 0
550 0
2 0
17 0
26 0
1 0
126 0
444 0
330 0
4 0
3 0
5 0
16 0
1 0
1 0
12 0
6 0
1 0
1 0
1 0
2 0
2 0
1 0
1 0
107 0
1 0
5 0
1 0
2 0
1 0
1 0
364 0
322 0
23 0
27 0
10 0
1 0
3 0
1 0
12 0
14 0
2965 0
23 0
2 0
4 0
13 0
4 0
1 0
39 0
2 0
393 0
1716 0
2 0
1608 0
53 0
94 0
6 0
5 0
1 0
2 0
1 0
1 0
1 0
28 0
1 0
3 0
1 0
113 0
34 0
3 0
1 0
1 0
1 0
10 0
1 0
154 0
16 0
8 0
1 0
1 0
252 0
1 0
1169 0
19 0
45513 0
1 0
116 0
1 0
1 0
1 0
721 0
8 0
105 0
8 0
1 0
12 0
1 0
2 0
2 0
47 0
118 0
3 0
12112 0
1 0
1 0
47 0
31 0
3 0
1 0
7 0
4 0
16 0
16 0
1 0
1 0
16 0
1 0
1 0
1 0
2 0
2 0
419 0
1 0
1 0
2 0
2 0
8 0
2 0
1 0
25 0
5630 0
1 0
89 0
1 0
6 0
16 0
29600 0
40 0
200 0
7 0
1 0
2 0
2 0
1 0
7 0
219 0
2 0
1 0
6 0
7 0
16 0
1 0
369 0
1 0
4 0
2 0
7 0
2 0
2519 0
2 0
1 0
7 0
1295 0
1 0
2 0
4 0
1 0
9 0
29 0
3 0
2 0
4 0
21 0
5 0
1 0
1 0
1 0
1 0
186 0
1 0
2 0
1 0
8 0
517 0
8 0
1 0
10 0
4 0
2 0
55 0
1 0
26 0
25 0
6 0
12 0
3 0
48 0
1 0
462 0
1 0
41 0
9 0
33 0
1 0
1 0
23 0
1 0
10 0
3 0
1 0
2 0
44 0
387 0
5 0
12 0
2 0
1 0
5 0
2 0
599 0
37 0
3 0
2 0
2 0
101 0
7341 0
6414 0
5 0
56 0
47 0
79 0
3 0
2 0
1 0
11 0
10 0
2 0
5 0
47 0
1 0
15691 0
1 0
107 0
2 0
189 0
2 0
1 0
1 0
1 0
1 0
1 0
35 0
6 0
47 0
476 0
4 0
1 0
4 0
6 0
1 0
3 0
196 0
25 0
4 0
1 0
1 0
5 0
1 0
2034 0
1 0
27 0
4 0
2 0
31 0
1 0
31 0
123 0
5 0
1 0
2 0
65852 0
14 0
2 0
1 0
1 0
3 0
1 0
2 0
3 0
1 0
6 0
2 0
5 0
103 0
88 0
1 0
1 0
4 0
68 0
167 0
1 0
1 0
7 0
36 0
6 0
1 0
2304 0
1 0
8 0
5 0
1 0
12 0
2780 0
4 0
538 0
78 0
2 0
1 0
2 0
10 0
1 0
1 0
96 0
5 0
1 0
16061 0
2 0
1 0
42 0
125 0
19 0
3 0
26 0
7 0
1 0
2 0
20 0
2 0
9 0
2 0
2 0
15 0
1 0
2 0
34 0
24 0
19 0
4 0
1 0
3 0
555 0
1 0
1 0
3 0
1 0
8 0
1 0
4 0
1 0
1 0
22 0
15 0
2 0
1 0
5 0
1 0
1 0
10 0
6 0
12 0
18 0
46 0
1 0
2 0
2 0
3 0
19 0
3 0
2 0
590 0
4 0
10 0
1 0
2 0
61 0
3 0
1 0
2 0
8 0
1 0
1 0
2 0
8 0
1 0
1 0
3 0
1 0
8 0
2 0
2 0
5 0
2 0
3 0
18 0
15 0
31 0
3 0
280 0
17 0
331 0
9 0
47 0
157 0
3 0
1 0
168 0
1 0
1 0
161 0
1 0
2 0
17 0
1 0
30 0
289 0
5 0
1 0
4 0
2 0
7 0
1 0
1 0
2 0
394 0
1 0
94 0
17 0
63 0
7 0
1 0
51 0
1 0
6 0
1 0
1 0
2 0
9 0
1 0
6 0
1 0
74 0
3 0
1 0
1 0
2 0
3 0
19 0
9 0
1 0
2 0
1 0
7 0
1 0
3 0
9 0
26 0
2 0
1 0
24 0
12 0
1 0
1 0
2 0
2011 0
22 0
1 0
2 0
19 0
1 0
7 0
7 0
2 0
1 0
1 0
5 0
4 0
6 0
1 0
1 0
13 0
1 0
5 0
18680 0
13 0
4 0
6 0
1 0
2 0
56 0
2 0
2 0
22 0
1 0
5 0
4 0
8 0
26 0
5 0
1 0
11 0
1 0
3 0
5 0
2 0
26 0
1 0
48507 0
2 0
4 0
1 0
4 0
13 0
1 0
25 0
1 0
12 0
8 0
1 0
1 0
1 0
2 0
58 0
105 0
2 0
1 0
1 0
4 0
357 0
2 0
27 0
1 0
55216 0
4 0
2 0
18 0
86 0
7842 0
1 0
2 0
1869 0
1 0
2 0
4 0
1 0
1 0
3 0
1 0
12 0
5 0
15 0
1 0
8 0
9 0
1 0
4 0
7 0
8701 0
1 0
1960 0
5 0
92 0
1 0
21294 0
78 0
1 0
58 0
9083 0
51 0
15 0
4 0
1 0
91 0
648 0
8 0
7 0
2 0
3 0
7 0
1 0
1 0
7 0
13 0
3 0
5 0
2717 0
1 0
2 0
14 0
13 0
1 0
41 0
4 0
1 0
16669 0
1 0
2 0
15 0
1 0
29 0
8 0
135 0
546 0
1 0
3 0
3 0
7 0
5 0
1 0
27 0
57 0
5 0
1 0
14 0
51 0
1 0
1 0
2 0
209 0
1 0
61 0
1 0
5 0
2 0
5 0
2 0
10 0
3 0
10 0
2 0
1 0
7 0
58 0
10 0
8 0
1 0
4 0
1 0
3 0
16 0
212 0
1 0
15 0
5 0
24 0
8 0
1 0
2 0
2 0
35 0
1 0
658 0
1 0
23 0
135 0
1 0
2 0
4 0
2 0
1 0
1 0
13 0
2 0
7 0
3 0
71 0
36 0
1 0
18 0
1 0
7 0
1 0
2 0
2 0
120 0
14 0
49 0
2 0
3 0
42 0
9 0
4 0
19 0
1 0
1 0
6 0
3 0
1 0
1 0
1 0
2 0
40 0
1 0
1 0
23 0
1 0
1 0
3 0
15 0
1 0
1 0
10 0
5 0
5 0
2 0
1 0
144 0
11 0
286 0
2 0
20 0
16 0
85 0
3 0
11 0
52 0
10 0
268 0
226 0
4 0
1 0
88 0
10 0
156 0
1 0
4 0
75 0
4 0
10 0
6 0
6 0
1 0
1 0
2 0
2 0
149 0
2 0
3 0
2 0
1 0
6 0
1 0
2 0
18 0
1 0
31 0
1 0
5 0
7 0
2 0
2 0
6 0
1 0
1 0
3 0
1 0
1 0
55 0
3 0
69 0
70 0
9 0
1 0
1 0
16 0
1 0
4 0
2 0
3 0
1 0
24 0
11 0
1 0
1552 0
2 0
1 0
3 0
1 0
1 0
21 0
58 0
1 0
2 0
4843 0
46 0
2 0
28 0
3 0
1 0
26 0
9 0
8 0
3 0
29 0
46 0
10 0
70904 0
7 0
1 0
37080 0
49 0
2 0
82 0
8 0
1 0
71 0
62 0
2 0
9 0
5 0
1 0
2 0
1 0
1 0
1 0
2 0
4 0
30 0
23 0
2 0
2 0
31 0
2 0
1 0
2 0
1 0
1 0
5 0
1 0
22 0
3 0
176 0
1 0
70 0
11 0
8 0
1 0
696 0
2 0
3 0
2 0
18 0
1 0
23 0
3 0
4316 0
12746 0
81 0
1 0
2 0
1 0
31 0
1 0
5 0
1 0
7 0
10040 0
63 0
1 0
44 0
52122 0
13 0
28 0
1 0
79 0
2 0
2 0
24 0
114 0
5 0
2 0
18 0
42 0
1 0
153 0
1 0
2 0
5 0
34 0
2 0
1 0
1 0
26 0
44 0
6 0
67 0
1 0
1 0
48 0
2 0
1 0
34 0
22 0
1 0
8 0
2 0
3 0
5 0
1 0
9 0
1 0
31 0
1 0
1 0
9 0
1 0
1 0
1 0
2 0
6 0
1 0
2 0
2 0
9 0
42 0
4 0
1 0
14 0
6 0
1 0
7 0
1 0
3 0
5 0
1 0
1 0
18 0
15 0
1 0
1 0
23 0
2 0
57661 0
1 0
2 0
17 0
35 0
31 0
1 0
1 0
53 0
6 0
5 0
1 0
4 0
11 0
1 0
28 0
1 0
59 0
1 0
2 0
182 0
2 0
1 0
1 0
6 0
9 0
5 0
143 0
12 0
2 0
3246 0
1 0
5 0
103 0
29 0
3 0
1 0
15 0
1 0
126 0
113 0
56 0
28 0
5 0
38057 0
932 0
7 0
1 0
1 0
18 0
11 0
1 0
1 0
1 0
4 0
5 0
1 0
19 0
13 0
1 0
5 0
18 0
361 0
2 0
1 0
1 0
4 0
10 0
12 0
15 0
3 0
21 0
1 0
8 0
1 0
2 0
69 0
1 0
72 0
4 0
11 0
1 0
2 0
7 0
3 0
1 0
5402 0
4 0
402 0
24 0
5 0
73268 0
113 0
1 0
8 0
1 0
5 0
1167 0
1 0
3 0
3 0
2 0
2 0
15 0
1 0
1 0
142 0
1 0
20 0
2 0
6 0
6 0
1 0
144 0
1 0
5 0
2 0
6 0
17 0
285 0
13 0
1 0
1 0
3 0
16 0
2 0
9 0
7 0
2 0
2 0
599 0
6 0
2 0
10 0
1 0
14 0
3 0
11 0
208 0
3 0
1 0
1 0
331 0
2 0
3 0
1 0
49 0
798 0
1 0
9 0
4 0
3 0
189 0
1 0
2 0
1 0
1 0
1 0
1 0
22162 0
24 0
3 0
1 0
13 0
5 0
1 0
1 0
2 0
5 0
40 0
1 0
8 0
1 0
7 0
1 0
4 0
9 0
3 0
66 0
10 0
15 0
10 0
4 0
6 0
8 0
2 0
1 0
2 0
2 0
2 0
3 0
3 0
1 0
65 0
1 0
4 0
3 0
1 0
842 0
1 0
17986 0
749 0
3 0
1 0
1 0
1 0
1 0
10 0
39124 0
1 0
2 0
2 0
1 0
49 0
2 0
3 0
337 0
3 0
47 0
6 0
838 0
3 0
2 0
3017 0
2 0
1 0
2 0
1 0
3 0
1 0
12 0
3 0
1 0
7 0
4 0
1 0
7 0
72 0
20 0
1 0
2 0
3 0
1 0
25557 0
20 0
17 0
2 0
2 0
6 0
2 0
1 0
8 0
43 0
2 0
11 0
1 0
3 0
2 0
234 0
1 0
1 0
2 0
7 0
1 0
4 0
9 0
6 0
24 0
4 0
7 0
33436 0
5 0
1 0
2 0
70 0
4 0
67 0
1 0
27 0
2464 0
1 0
345 0
2 0
9 0
12 0
4 0
1012 0
10 0
1 0
1 0
31 0
3155 0
4 0
7 0
169 0
89 0
2 0
13 0
4749 0
1 0
2 0
3 0
1 0
821 0
741 0
10 0
5 0
2 0
914 0
2 0
10 0
2 0
1 0
7 0
5 0
1 0
4 0
1 0
13 0
12 0
17 0
1 0
1 0
2 0
1 0
1 0
8 0
1 0
3 0
66 0
2 0
1 0
4 0
97 0
32 0
1 0
1 0
1 0
3 0
17 0
73 0
3 0
16 0
9 0
1 0
14 0
1 0
1 0
3 0
1 0
1 0
3 0
2 0
3 0
3 0
1 0
15 0
1 0
2 0
5 0
1 0
67 0
2 0
2 0
1 0
13 0
46 0
3 0
1 0
16 0
3 0
2 0
2 0
4 0
1 0
94 0
2 0
1 0
1 0
4 0
1 0
1 0
10 0
1 0
6 0
1 0
132 0
42 0
6 0
2 0
3 0
17 0
1 0
5 0
1 0
1 0
2 0
2 0
1 0
313 0
160 0
5 0
1 0
84 0
1 0
1 0
3 0
83 0
4 0
50 0
8 0
9 0
4 0
10 0
3 0
12 0
6 0
47 0
4 0
1 0
1 0
1 0
134 0
152 0
43 0
36 0
2 0
1 0
8 0
24 0
3 0
8 0
1 0
111 0
1 0
3 0
10 0
7 0
2 0
4 0
1 0
1378 0
13 0
6 0
37 0
4 0
11 0
1 0
1 0
5 0
1 0
5 0
3 0
11 0
1 0
3 0
1 0
2398 0
1 0
53 0
77 0
13290 0
2 0
68 0
1 0
1 0
1 0
3 0
1 0
1 0
22 0
11 0
1 0
2 0
3 0
8 0
14 0
1 0
25 0
2 0
16 0
2 0
5 0
6 0
80 0
1 0
1 0
18 0
11 0
8 0
1 0
2 0
43 0
5 0
2 0
17 0
1 0
366 0
2 0
5 0
7 0
1 0
5 0
1 0
4053 0
60 0
4 0
3 0
2 0
3 0
1 0
1640 0
1 0
1 0
1 0
35 0
8 0
1 0
1 0
3 0
3 0
24 0
16 0
11 0
1 0
1 0
22 0
3 0
4 0
11 0
5 0
2 0
32 0
9 0
4 0
8 0
1 0
3 0
2 0
1 0
1 0
5 0
112 0
2641 0
18 0
2 0
76 0
3 0
90 0
3 0
30 0
5 0
1 0
7 0
1 0
2 0
11 0
166 0
2 0
12167 0
7 0
13 0
8 0
1 0
2 0
1 0
8 0
12 0
3 0
4 0
2 0
1 0
2 0
1 0
5 0
1 0
1 0
628 0
1 0
7 0
5 0
94 0
1 0
3 0
15 0
1 0
4 0
2 0
394 0
1 0
1 0
1 0
2 0
1 0
6 0
4 0
60 0
2 0
177 0
7 0
1 0
14 0
3 0
2 0
63 0
9 0
22 0
7 0
3 0
3 0
6 0
1 0
58 0
247 0
1 0
1 0
56 0
16 0
11 0
1 0
1 0
4 0
1 0
2 0
2 0
23 0
421 0
20 0
35 0
3 0
1 0
2 0
28 0
9 0
2 0
2 0
11 0
2 0
2 0
2 0
5 0
41 0
4 0
1 0
1 0
4 0
1 0
10 0
8 0
2727 0
1 0
1 0
2 0
2 0
1 0
255 0
32 0
1 0
3 0
137 0
9 0
226 0
4 0
9 0
1 0
19 0
1 0
58 0
5 0
6 0
11 0
1 0
8 0
1 0
1 0
1 0
2 0
1 0
9 0
2 0
27 0
156 0
1 0
1 0
7 0
1 0
2 0
116 0
53 0
1 0
86 0
5 0
1 0
92 0
1 0
3 0
104 0
8 0
11 0
10 0
102 0
1 0
1 0
242 0
1 0
3 0
3 0
4 0
1 0
6 0
3 0
1 0
1 0
51 0
1 0
65 0
3 0
31 0
2 0
1 0
281 0
1 0
31 0
13 0
4 0
1 0
1 0
2 0
15262 0
13 0
1 0
41 0
2 0
2 0
1 0
15 0
94 0
1 0
27 0
43 0
21 0
1 0
25 0
3 0
7 0
3 0
45 0
3 0
18 0
5 0
1 0
143 0
1 0
6 0
1 0
29 0
1 0
144 0
85 0
2 0
26 0
1 0
1 0
218 0
5 0
3 0
47 0
25 0
1 0
3 0
1 0
3 0
2 0
515 0
8 0
1 0
1 0
696 0
6 0
1 0
380 0
741 0
467 0
163 0
39 0
1 0
1 0
1 0
4 0
1 0
1 0
1 0
51 0
8 0
1 0
3 0
30 0
1 0
1 0
16 0
1 0
32 0
692 0
2 0
1 0
3 0
2 0
7 0
8 0
11 0
1 0
4 0
166 0
1 0
16 0
3 0
179 0
1 0
3 0
1 0
278 0
2 0
1 0
9 0
41 0
3 0
3 0
279 0
3 0
1 0
1 0
1 0
23 0
1 0
95 0
883 0
18 0
27 0
51 0
5 0
23 0
6 0
1 0
284 0
3 0
1 0
118 0
1 0
1 0
2 0
1 0
6 0
7 0
2 0
2 0
126 0
2 0
28 0
1 0
108 0
2 0
1 0
4926 0
4 0
63 0
4 0
1 0
19 0
2 0
1 0
2 0
8 0
1 0
11 0
1 0
14 0
1 0
1 0
1 0
1 0
54 0
2 0
1 0
18 0
1 0
1 0
10 0
2 0
1 0
4 0
13 0
1 0
23 0
2 0
5 0
1 0
1 0
108 0
1 0
1 0
8 0
1 0
2 0
6 0
20 0
348 0
99 0
1 0
4 0
4 0
11 0
7 0
3 0
1 0
1 0
302 0
1 0
3180 0
5 0
1 0
2 0
1 0
1 0
1 0
3 0
6 0
2 0
23 0
10 0
1 0
12 0
2 0
2 0
1 0
4 0
52 0
7 0
352 0
26 0
1 0
3 0
1 0
4 0
8 0
3 0
1 0
23 0
4 0
1 0
2 0
1 0
2 0
5 0
94 0
123 0
31189 0
3 0
1 0
7 0
155 0
8 0
11 0
1 0
5 0
2 0
1 0
30 0
11 0
1 0
1 0
2 0
14 0
3 0
32 0
3 0
1 0
33 0
197 0
1 0
3 0
3 0
2 0
4 0
36984 0
12 0
3 0
3 0
1 0
1 0
28 0
1 0
10866 0
8 0
10 0
3 0
327 0
4 0
114 0
1110 0
5 0
1 0
3 0
51 0
1 0
7 0
1 0
2 0
2 0
6 0
1 0
3 0
8 0
10 0
129 0
161 0
4 0
1 0
546 0
5 0
1 0
2 0
20 0
14 0
32 0
48 0
1 0
1 0
9 0
3 0
1 0
15 0
6 0
242 0
27 0
16 0
78 0
10 0
1 0
8 0
1 0
5 0
2 0
1 0
22 0
7 0
1 0
3 0
11 0
25 0
3 0
23 0
32 0
38 0
8 0
8 0
1 0
5 0
385 0
98 0
2 0
20 0
1 0
11 0
3 0
1 0
1 0
68 0
37 0
18 0
15 0
11 0
46 0
25 0
7 0
1 0
3 0
224 0
24 0
1 0
1 0
1 0
1980 0
29 0
8 0
1 0
1 0
2 0
112 0
3 0
3 0
2 0
2 0
14 0
3 0
6 0
5 0
7 0
9 0
78 0
1 0
5 0
7 0
28 0
1 0
2 0
4924 0
7 0
2 0
13 0
1 0
1 0
1 0
11075 0
6 0
5 0
154 0
1 0
2 0
3 0
1 0
1 0
1 0
2 0
3 0
7978 0
1 0
1 0
3 0
12 0
16 0
1 0
